ID,BillingType,Status,Category,DateAdd,MrrTotal,Quantity,ServicesStartDate,ServicesStatus,ServiceName,Price,Locations
2664,recurring,disabled,person,2020-06-25,0,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2665,recurring,disabled,person,2020-06-25,0,1,2021-08-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2671,recurring,disabled,person,2020-06-25,0,1,2020-03-31,hidden,FTTH 15,26000,MIH - Insein
2673,recurring,active,person,2020-06-26,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2674,recurring,blocked,person,2020-06-26,0,1,2020-03-31,hidden,FTTH 15,26000,MIH - Thingangyun
2677,recurring,active,person,2020-06-26,26000,1,2021-08-16,disabled,FTTH 20,26000,PYAY-CITY-FTTH
2679,recurring,disabled,person,2020-06-26,0,1,2021-07-01,hidden,FTTH 15,26000,MIH - Pabaedan
2681,recurring,active,person,2020-06-27,64285.7142,1,2020-04-01,hidden,FTTH 15,26000,APN - The Leaf
2682,recurring,disabled,person,2020-06-27,0,1,2020-04-03,hidden,FTTH 15,26000,MIH - Hlaing
2683,recurring,active,person,2020-06-27,22285.7142,1,2020-04-01,hidden,FTTH 15,26000,APN - The Leaf
2684,recurring,active,person,2020-06-27,19500,1,2020-04-01,hidden,FTTH 15,26000,MIH - Mayangone
2685,recurring,disabled,person,2020-06-27,0,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2687,recurring,blocked,person,2020-06-27,0,1,2020-04-01,hidden,FTTH 15,26000,MIH - Dagon
2689,recurring,disabled,person,2020-06-27,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2690,recurring,active,person,2020-06-27,26000,1,2021-07-01,hidden,FTTH 15,26000,MIH - Kamayut
2695,recurring,disabled,person,2020-06-27,0,1,2021-07-01,disabled,FTTH 15,26000,MIH - Mingalartaungnyunt
2697,recurring,disabled,person,2020-06-27,0,1,2020-04-01,hidden,FTTH 60,75000,MIH - Lamadaw
2701,recurring,active,person,2020-06-29,26000,1,2021-07-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
2704,recurring,active,person,2020-06-29,19500,1,2021-07-01,hidden,FTTH 15,26000,APN - The Leaf
2705,recurring,blocked,person,2020-06-29,26000,1,2021-07-01,hidden,FTTH 15,26000,MIH - Botataung
2706,recurring,disabled,person,2020-06-29,0,1,2020-04-02,hidden,FTTH 15,26000,MIH - Hlaing
2708,recurring,active,person,2020-06-29,26000,1,2020-04-02,disabled,LK-BI-Global-20,1500,MIH - Hlaing
2709,recurring,active,person,2020-06-29,0,1,2021-09-01,active,FTTH 25,42000,APN - San Chaung Garden
2710,recurring,active,person,2020-06-29,26000,1,2020-04-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2711,recurring,blocked,person,2020-06-29,26000,1,2020-04-03,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2713,recurring,active,person,2020-06-29,42000,1,2021-08-01,disabled,FTTH 25,42000,APN - AYCT
2721,recurring,active,person,2020-06-29,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2722,recurring,active,person,2020-06-29,26000,1,2020-04-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2723,recurring,active,person,2020-06-29,26000,1,2020-04-04,disabled,LK-BI-Global-20,1500,PYAY-CITY-FTTH
2724,recurring,disabled,person,2020-06-29,0,1,2020-04-04,disabled,LK-BI-Global-20,1500,MIH - Hlaing
2725,recurring,active,person,2020-06-29,26000,1,2020-04-04,disabled,LK-BI-Global-20,1500,PYAY-CITY-FTTH
2726,recurring,active,person,2020-06-30,26000,1,2020-04-04,disabled,LK-BI-Global-20,1500,PYAY-CITY-FTTH
2728,recurring,active,person,2020-06-30,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2732,recurring,disabled,person,2020-06-30,0,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2733,recurring,disabled,person,2020-06-30,0,1,2021-07-01,stopped,FTTH 25,42000,PYAY-CITY-FTTH
2734,recurring,active,person,2020-06-30,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2736,recurring,disabled,person,2020-06-30,0,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2741,recurring,disabled,person,2020-06-30,0,1,2021-07-01,hidden,FTTH 25,42000,LAOKAI-FTTH
2743,recurring,active,person,2020-07-01,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2744,recurring,active,person,2020-07-01,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2745,recurring,disabled,person,2020-07-01,0,1,2020-04-07,hidden,FTTH 15,26000,Uni - Pabaedan
2747,recurring,disabled,person,2020-07-01,0,1,2020-04-07,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2750,recurring,blocked,person,2020-07-01,26000,1,2021-08-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2752,recurring,blocked,person,2020-07-01,26000,1,2020-04-08,active,DIA 1G,0,PYAY-CITY-FTTH
2753,recurring,active,person,2020-07-01,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2755,recurring,active,person,2020-07-01,26000,1,2020-04-11,disabled,LK-BI-Global-200,8000,PYAY-CITY-FTTH
2756,recurring,disabled,person,2020-07-01,0,1,2020-04-12,disabled,LK-BI-Global-200,8000,PYAY-CITY-FTTH
2757,recurring,disabled,person,2020-07-01,0,1,2020-04-13,disabled,LK-BI-Global-50,3250,MIH - Hlaing
2758,recurring,disabled,person,2020-07-01,0,1,2020-04-13,disabled,LK-DIA-Global-20,7000,PYAY-CITY-FTTH
2761,recurring,active,person,2020-07-01,26000,1,2020-04-14,disabled,LK-BI-Global-20,1500,APN - Bahan
2762,recurring,disabled,person,2020-07-01,0,1,2020-04-14,disabled,LK-BI-Global-20,1500,LAOKAI-FTTH
2763,recurring,disabled,person,2020-07-01,0,1,2020-04-15,disabled,LK-BI-Global-100,5500,LAOKAI-FTTH
2764,recurring,disabled,person,2020-07-01,0,1,2020-04-16,disabled,LK-BI-Global-100,5500,LAOKAI-FTTH
2765,recurring,disabled,person,2020-07-01,0,1,2020-04-16,disabled,LK-BI-Global-50,3250,LAOKAI-FTTH
2766,recurring,disabled,person,2020-07-01,0,1,2020-04-16,disabled,LK-BI-Global-50,3250,LAOKAI-FTTH
2767,recurring,disabled,person,2020-07-01,0,1,2020-04-18,disabled,LK-BI-Global-50,3250,MIH - Tamwe
2769,recurring,disabled,person,2020-07-02,0,1,2021-07-01,active,FTTH 15,26000,MIH - Thingangyun
2770,recurring,disabled,person,2020-07-02,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2772,recurring,active,person,2020-07-01,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2774,recurring,active,person,2020-07-02,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2776,recurring,disabled,person,2020-07-02,0,1,2021-07-01,hidden,FTTH 15,26000,MIH - Thingangyun
2778,recurring,disabled,person,2020-07-02,0,1,2021-07-01,hidden,FTTH 15,26000,MIH - Lamadaw
2783,recurring,active,person,2020-07-02,26000,1,2021-07-01,hidden,FTTH 25,42000,PYAY-CITY-FTTH
2786,recurring,disabled,person,2020-07-02,0,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2789,recurring,active,person,2020-07-02,20800,1,2021-07-01,hidden,FTTH 15,26000,APN - San Chaung Garden
2792,recurring,active,person,2020-07-02,26000,1,2020-04-22,hidden,FTTH 15,26000,APN - Bayint Naung
2793,recurring,disabled,person,2020-07-02,0,1,2020-04-22,hidden,FTTH 15,26000,MIH - Thingangyun
2794,recurring,active,person,2020-07-02,26000,1,2020-04-22,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
2797,recurring,active,person,2020-07-03,26000,1,2021-08-01,disabled,FTTH 15,26000,MIH - Alone
2798,recurring,active,person,2020-07-03,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2800,recurring,active,person,2020-07-03,26000,1,2020-04-23,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2804,recurring,disabled,person,2020-07-03,0,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2805,recurring,active,person,2020-07-03,26000,1,2020-04-23,disabled,LK-BI-Global-50,3250,PYAY-CITY-FTTH
2806,recurring,blocked,person,2020-07-03,26000,1,2021-07-01,stopped,FTTH 15,26000,PYAY-CITY-FTTH
2807,recurring,active,person,2020-07-03,26000,1,2020-04-23,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2811,recurring,disabled,person,2020-07-03,0,1,2020-04-24,hidden,FTTH 15,26000,LAOKAI-FTTH
2812,recurring,disabled,person,2020-07-03,0,1,2020-04-24,hidden,FTTH 15,26000,LAOKAI-FTTH
2813,recurring,blocked,person,2020-07-03,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2814,recurring,active,person,2020-07-03,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2815,recurring,disabled,person,2020-07-03,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
2818,recurring,disabled,person,2020-07-03,0,1,2020-04-24,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2824,recurring,disabled,person,2020-07-04,0,1,2020-04-25,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2826,recurring,active,person,2020-07-04,26000,1,2020-04-25,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2827,recurring,active,person,2020-07-04,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2831,recurring,blocked,person,2020-07-04,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2832,recurring,active,person,2020-07-04,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2835,recurring,disabled,person,2020-07-06,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2836,recurring,disabled,person,2020-07-06,0,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2845,recurring,blocked,person,2020-07-07,26000,1,2020-04-27,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2847,recurring,blocked,person,2020-07-07,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2856,recurring,active,person,2020-07-07,26000,1,2021-07-01,active,FTTH 15,26000,APN - San Chaung Garden
2857,recurring,disabled,person,2020-07-08,0,1,2021-07-01,active,FTTH 15,26000,LAOKAI-FTTH
2859,recurring,blocked,person,2020-07-08,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2860,recurring,disabled,person,2020-07-08,0,1,2021-07-01,disabled,FTTH 15,26000,MIH - North Dagon
2861,recurring,disabled,person,2020-07-08,0,1,2020-04-27,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2866,recurring,blocked,person,2020-07-08,26000,1,2020-04-27,hidden,FTTH 15,26000,MIH - Mayangone
2868,recurring,disabled,person,2020-07-08,0,1,2020-04-27,hidden,FTTH 15,26000,APN - Pearl 
2869,recurring,active,person,2020-07-08,45000,1,2020-06-17,hidden,FTTH 15,26000,APN - Skysuites
2870,recurring,active,person,2020-07-09,26000,1,2020-04-27,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2871,recurring,active,person,2020-07-09,26000,1,2020-04-27,hidden,FTTH 15,26000,MIH - Kamayut
2874,recurring,disabled,person,2020-07-09,0,1,2021-07-01,disabled,FTTH 15,26000,MIH - Kamayut
2875,recurring,active,person,2020-07-09,26000,1,2020-04-29,hidden,FTTH 15,26000,MIH - Kyauktada
2876,recurring,disabled,person,2020-07-09,0,1,2020-04-28,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2877,recurring,blocked,person,2020-07-09,0,1,2020-04-27,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2880,recurring,active,person,2020-07-09,26000,1,2020-06-17,hidden,FTTH 15,26000,MIH - Kyauktada
2882,recurring,active,person,2020-07-09,26000,1,2020-04-27,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2883,recurring,disabled,person,2020-07-09,0,1,2020-04-27,hidden,FTTH 15,26000,MIH - Mingalartaungnyunt
2884,recurring,blocked,person,2020-07-09,26000,1,2020-04-28,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2885,recurring,disabled,person,2020-07-09,0,1,2021-07-01,active,FTTH 15,26000,Uni - Bahan
2886,recurring,disabled,person,2020-07-09,0,1,2021-07-01,active,FTTH 15,26000,MIH - Botataung
2887,recurring,active,person,2020-07-09,26000,1,2020-04-28,hidden,FTTH 15,26000,APN - AYCT
2888,recurring,disabled,person,2020-07-09,0,1,2021-07-01,disabled,FTTH 15,26000,MIH - Yankin
2897,recurring,active,person,2020-07-10,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2898,recurring,active,person,2020-07-10,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2901,recurring,blocked,person,2020-07-10,0,1,2020-04-29,hidden,FTTH 15,26000,MIH - Sanchaung
2902,recurring,active,person,2020-07-10,36000,1,2021-07-01,active,FTTH 15,26000,APN - Skysuites
2907,recurring,blocked,person,2020-07-10,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2908,recurring,disabled,person,2020-07-10,0,1,2021-07-01,active,FTTH 15,26000,MIH - Hlaing
2910,recurring,active,person,2020-07-10,42000,1,2021-07-01,active,FTTH 15,26000,MIH - Latha
2912,recurring,active,person,2020-07-10,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2913,recurring,disabled,person,2020-07-10,0,1,2020-04-30,hidden,FTTH 25,42000,LAOKAI-FTTH
2916,recurring,active,person,2020-07-11,26000,1,2021-08-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2917,recurring,disabled,person,2020-07-11,0,1,2020-05-02,hidden,FTTH 15,26000,LAOKAI-FTTH
2921,recurring,disabled,person,2020-07-13,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - North Oakkala
2924,recurring,disabled,person,2020-07-13,0,1,2020-06-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2925,recurring,active,person,2020-07-13,26000,1,2020-05-02,hidden,FTTH 15,26000,APN - Skysuites
2926,recurring,blocked,person,2020-07-13,26000,1,2020-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2927,recurring,disabled,person,2020-07-13,0,1,2020-05-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2928,recurring,disabled,person,2020-07-13,0,1,2021-07-01,active,FTTH 15,26000,Uni - Mayangone
2929,recurring,active,person,2020-07-13,42000,1,2020-07-09,hidden,FTTH 25,42000,MIH - Kamayut
2930,recurring,active,person,2020-07-13,26000,1,2020-05-02,hidden,FTTH 25,42000,PYAY-CITY-FTTH
2932,recurring,disabled,person,2020-07-13,0,1,2021-09-21,hidden,FTTH 15,26000,Uni - North Oakkala
2935,recurring,disabled,person,2020-07-13,0,1,2021-08-01,disabled,FTTH 15,26000,LAOKAI-DIA
2938,recurring,blocked,person,2020-07-13,26000,1,2020-05-02,disabled,LK-DIA-Global-20,7000,Uni - Insein
2940,recurring,active,person,2020-07-13,26000,1,2020-05-02,disabled,LK-DIA-Global-20,7000,MIH - Tamwe
2944,recurring,disabled,person,2020-07-13,0,1,2021-07-01,active,FTTH 15,26000,MIH - Yankin
2945,recurring,disabled,person,2020-07-13,0,1,2020-05-13,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2947,recurring,blocked,person,2020-07-13,26000,1,2020-05-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2948,recurring,blocked,person,2020-07-14,0,1,2020-05-02,hidden,FTTH 15,26000,Uni - Bahan
2950,recurring,disabled,person,2020-07-14,0,1,2020-05-02,hidden,FTTH 15,26000,MIH - Mayangone
2951,recurring,disabled,person,2020-07-14,0,1,2020-06-06,hidden,FTTH 25,42000,MIH - Bahan
2952,recurring,disabled,person,2020-07-14,0,1,2020-05-02,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2954,recurring,disabled,person,2020-07-14,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2958,recurring,active,person,2020-07-14,26000,1,2021-07-01,hidden,FTTH 15,26000,MIH - Thar Kay Ta
2959,recurring,disabled,person,2020-07-14,0,1,2021-07-01,active,FTTH 15,26000,Uni - Sanchaung
2968,recurring,disabled,person,2020-07-15,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - Sanchaung
2969,recurring,active,person,2020-07-15,26000,1,2020-05-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2970,recurring,disabled,person,2020-07-15,0,1,2020-05-04,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2971,recurring,disabled,person,2020-07-15,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
2972,recurring,disabled,person,2020-07-15,0,1,2021-07-01,active,FTTH 15,26000,Uni - Mayangone
2981,recurring,active,person,2020-07-15,26000,1,2021-07-01,disabled,FTTH 15,26000,PYAY-CITY-FTTH
2982,recurring,active,person,2020-07-15,26000,1,2021-07-01,active,FTTH 15,26000,Uni - South Oakkala
2983,recurring,disabled,person,2020-07-15,0,1,2021-07-01,disabled,FTTH 15,26000,Uni - Hlaing
2984,recurring,active,person,2020-07-15,26000,1,2020-05-04,hidden,FTTH 15,26000,APN - AYCT
2985,recurring,disabled,person,2020-07-15,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - Dagonseikkan
2986,recurring,disabled,person,2020-07-15,0,1,2020-05-29,hidden,FTTH 15,26000,MIH - North Dagon
2987,recurring,active,person,2020-07-15,19500,1,2021-07-01,active,FTTH 15,26000,MIH - Hlaing
2991,recurring,disabled,person,2020-07-15,0,1,2020-05-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2992,recurring,active,person,2020-07-16,26000,1,2020-05-05,hidden,FTTH 25,42000,PYAY-CITY-FTTH
2993,recurring,active,person,2020-07-16,26000,1,2021-07-01,active,FTTH 15,26000,MIH - Mingalartaungnyunt
2996,recurring,active,person,2020-07-16,26000,1,2020-05-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
2997,recurring,blocked,person,2020-07-16,26000,1,2020-05-05,hidden,FTTH 15,26000,Uni - Mayangone
2999,recurring,disabled,person,2020-07-16,0,1,2020-05-05,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3006,recurring,disabled,person,2020-07-16,0,1,2020-05-05,hidden,FTTH 15,26000,MIH - Thingangyun
3008,recurring,disabled,person,2020-07-16,0,1,2021-07-01,hidden,FTTH 15,26000,Uni - Dagonseikkan
3009,recurring,disabled,person,2020-07-16,0,1,2021-04-30,hidden,FTTH 15,26000,MIH - Thar Kay Ta
3016,recurring,active,person,2020-07-17,26000,1,2020-05-07,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3020,recurring,disabled,person,2020-07-17,0,1,2020-05-07,hidden,FTTH 15,26000,LAOKAI-FTTH
3022,recurring,blocked,person,2020-07-17,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3023,recurring,disabled,person,2020-07-17,0,1,2021-07-01,disabled,FTTH 15,26000,Uni - Tamwe
3027,recurring,active,person,2020-07-17,26000,1,2020-05-07,disabled,LK-BI-Global-50,3250,MIH - Thingangyun
3033,recurring,active,person,2020-07-18,26000,1,2020-05-08,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3034,recurring,active,person,2020-07-18,26000,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3035,recurring,disabled,person,2020-07-18,0,1,2021-07-01,active,FTTH 15,26000,Uni - Bahan
3039,recurring,active,person,2020-07-18,26000,1,2020-05-09,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
3040,recurring,blocked,person,2020-07-18,0,1,2020-05-09,disabled,LK-BI-Global-100,5500,PYAY-CITY-FTTH
3042,recurring,disabled,person,2020-07-18,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3044,recurring,blocked,person,2020-07-18,0,1,2020-05-09,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3046,recurring,disabled,person,2020-07-21,0,1,2021-07-01,hidden,FTTH 15,26000,MIH - Hlaing
3059,recurring,active,person,2020-07-21,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3061,recurring,active,person,2020-07-21,26000,1,2021-07-01,disabled,FTTH 15,26000,MIH - Tamwe
3063,recurring,active,person,2020-07-22,26000,1,2020-05-11,hidden,FTTH 15,26000,MIH - Hlaing
3064,recurring,active,person,2020-07-22,19500,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3069,recurring,disabled,person,2020-07-22,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3074,recurring,active,person,2020-07-22,26000,1,2021-07-01,active,FTTH 15,26000,Uni - Lamadaw
3086,recurring,disabled,person,2020-07-23,0,1,2020-05-13,disabled,LK-BI-Global-100,5500,Uni - Lamadaw
3089,recurring,active,person,2020-07-23,36000,1,2021-07-01,active,FTTH 15,26000,APN - San Chaung Garden
3092,recurring,blocked,person,2020-07-23,26000,1,2021-05-01,hidden,FTTH 15,26000,Uni - Thingangyun
3094,recurring,disabled,person,2020-07-23,0,1,2020-05-15,hidden,FTTH 15,26000,Uni - Yankin
3096,recurring,active,person,2020-07-23,26000,1,2020-05-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3110,recurring,blocked,person,2020-07-25,26000,1,2020-05-15,hidden,FTTH 15,26000,MIH - Botataung
3112,recurring,disabled,person,2020-07-25,0,1,2020-05-17,hidden,FTTH 15,26000,APN - The Leaf
3114,recurring,disabled,person,2020-07-25,0,1,2020-05-18,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3116,recurring,blocked,person,2020-07-25,0,1,2020-05-16,hidden,FTTH 15,26000,APN - San Chaung Garden
3119,recurring,active,person,2020-07-27,23400,1,2020-05-15,hidden,FTTH 15,26000,MIH - Kamayut
3122,recurring,disabled,person,2020-07-27,0,1,2020-05-15,hidden,FTTH 15,26000,Uni - Mayangone
3123,recurring,active,person,2020-07-27,26000,1,2020-05-16,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3124,recurring,disabled,person,2020-07-27,0,1,2020-05-15,hidden,FTTH 25,42000,PYAY-CITY-FTTH
3125,recurring,active,person,2020-07-27,26000,1,2020-05-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3126,recurring,blocked,person,2020-07-27,26000,1,2020-05-15,hidden,FTTH 15,26000,Uni - Thingangyun
3128,recurring,blocked,person,2020-07-27,0,1,2020-05-15,hidden,FTTH 25,42000,MIH - Kamayut
3130,recurring,disabled,person,2020-07-27,0,1,2020-05-15,hidden,FTTH 15,26000,MIH - Kamayut
3131,recurring,disabled,person,2020-07-27,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3133,recurring,active,person,2020-07-27,19500,1,2020-05-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3135,recurring,active,person,2020-07-27,26000,1,2020-05-16,hidden,FTTH 15,26000,MIH - Hlaing
3137,recurring,active,person,2020-07-27,26000,1,2020-05-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3140,recurring,active,person,2020-07-27,19812.5,1,2020-05-15,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3142,recurring,active,person,2020-07-27,26000,1,2020-06-16,hidden,FTTH 15,26000,MIH - Kyimyintdaing
3143,recurring,disabled,person,2020-07-27,0,1,2020-05-22,hidden,FTTH 15,26000,Uni - North Oakkala
3144,recurring,disabled,person,2020-07-27,0,1,2020-05-18,hidden,FTTH 15,26000,Uni - Sanchaung
3145,recurring,disabled,person,2020-07-27,0,1,2020-06-04,hidden,FTTH 15,26000,MIH - Thingangyun
3151,recurring,disabled,person,2020-07-28,0,1,2020-05-15,hidden,FTTH 15,26000,MIH - Tamwe
3154,recurring,disabled,person,2020-07-28,0,1,2021-07-01,hidden,FTTH 15,26000,APN - Time Square
3155,recurring,active,person,2020-07-28,26000,1,2020-05-16,disabled,LK-BI-Global-50,3250,APN - Hlaing
3160,recurring,disabled,person,2020-07-29,0,1,2021-07-01,active,FTTH 15,26000,PYAY-CITY-FTTH
3161,recurring,disabled,person,2020-07-29,0,1,2021-07-01,active,FTTH 15,26000,MIH - Hlaing
3168,recurring,blocked,person,2020-07-29,26000,1,2020-05-18,hidden,FTTH 15,26000,AGB - Junction Mawtin
3170,recurring,active,person,2020-07-29,31500,1,2021-07-01,active,FTTH 15,26000,APN - The Leaf
3175,recurring,active,person,2020-07-29,26000,1,2020-08-24,hidden,FTTH 15,26000,APN - Skysuites
3180,recurring,disabled,person,2020-07-30,0,1,2020-05-19,disabled,LK-BI-Global-50,3250,MIH - Kamayut
3182,recurring,active,person,2020-07-30,26000,1,2021-07-01,hidden,FTTH 15,26000,PYAY-CITY-FTTH
3183,recurring,disabled,person,2020-07-30,0,1,2021-08-01,hidden,FTTH 15,26000,LAOKAI-DIA
3184,recurring,disabled,person,2020-07-31,0,1,2020-05-20,hidden,FTTH 15,26000,LAOKAI-FTTH
